Format Version,1.0,
Take Name,trial2-subject1-070220_001,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,07 Feb 2020 17:30:04 +0900,
Total Frames In Take,30272,
Total Exported Frames,30272,
Coordinate Space,Local,
Device Name,AMTI 3195 3195,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,2,
PosX_PosY_X,1.001510,
PosX_PosY_Y,-0.003223,
PosX_PosY_Z,0.498871,
NegX_PosY_X,0.499539,
NegX_PosY_Y,-0.002777,
NegX_PosY_Z,0.499509,
NegX_NegY_X,0.499720,
NegX_NegY_Y,0.000446,
NegX_NegY_Z,-0.001964,
PosX_NegY_X,1.001690,
PosX_NegY_Y,0.000000,
PosX_NegY_Z,-0.002602,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz
15766,157.660000,15766,71.222656,-27.729492,180.429688,-11.377441,1.176758,-2.562134,-0.006522,-0.063057,0.000000
15767,157.670000,15767,71.921875,-26.157227,182.828125,-11.301270,1.115723,-2.511719,-0.006103,-0.061814,0.000000
15768,157.680000,15768,71.128906,-25.225586,185.281250,-11.258789,1.217041,-2.273193,-0.006569,-0.060766,0.000000
15769,157.690000,15769,70.484375,-25.245117,187.492188,-11.284668,1.319885,-2.114258,-0.007040,-0.060187,0.000000
15770,157.700000,15770,66.894531,-25.992188,189.546875,-10.970703,1.319031,-1.361450,-0.006959,-0.057879,0.000000
15771,157.710000,15771,61.062500,-25.514648,193.195313,-10.505859,1.464478,-0.188248,-0.007580,-0.054379,0.000000
15772,157.720000,15772,55.121094,-25.887695,203.257813,-9.456543,1.929443,-0.275620,-0.009493,-0.046525,0.000000
15773,157.730000,15773,44.402344,-26.001953,228.945313,-6.691162,2.855225,1.604126,-0.012471,-0.029226,0.000000
15774,157.740000,15774,39.376953,-23.899414,258.687500,-3.096069,4.546387,2.294678,-0.017575,-0.011968,0.000000
15775,157.750000,15775,43.667969,-21.074219,276.906250,0.041128,5.707031,1.876160,-0.020610,0.000149,0.000000
15776,157.760000,15776,49.818359,-17.890625,280.000000,2.324829,5.919189,0.317856,-0.021140,0.008303,0.000000
15777,157.770000,15777,56.486328,-15.336914,273.546875,3.705322,5.579102,-1.318237,-0.020395,0.013545,0.000000
15778,157.780000,15778,61.302734,-12.357910,265.296875,4.832520,5.322021,-2.228149,-0.020061,0.018216,0.000000
15779,157.790000,15779,64.015625,-10.612793,260.140625,6.167969,5.176758,-2.492432,-0.019900,0.023710,0.000000
15780,157.800000,15780,65.652344,-8.177734,261.281250,7.637451,5.659912,-2.719360,-0.021662,0.029231,0.000000
15781,157.810000,15781,65.929688,-6.077148,266.296875,9.342285,6.303711,-3.656982,-0.023672,0.035082,0.000000
15782,157.820000,15782,64.648438,-3.552979,270.703125,11.137695,6.922363,-3.635986,-0.025572,0.041144,0.000000
15783,157.830000,15783,62.718750,-2.469238,277.140625,12.763184,7.797119,-4.096680,-0.028134,0.046053,0.000000
15784,157.840000,15784,60.187500,-2.334839,284.359375,14.274414,8.798828,-4.490234,-0.030943,0.050198,0.000000
15785,157.850000,15785,58.613281,-2.752075,289.234375,15.529785,9.555664,-4.913818,-0.033038,0.053693,0.000000
15786,157.860000,15786,57.257813,-2.476563,293.359375,16.494141,10.248535,-4.502930,-0.034935,0.056225,0.000000
15787,157.870000,15787,57.222656,-2.168335,297.453125,17.409180,10.758789,-5.057861,-0.036170,0.058527,0.000000
15788,157.880000,15788,58.066406,-2.229126,301.437500,17.987305,11.192871,-4.943359,-0.037132,0.059672,0.000000
15789,157.890000,15789,60.054688,-1.933228,303.343750,18.140625,11.342773,-5.091797,-0.037392,0.059802,0.000000
15790,157.900000,15790,59.478516,-2.788818,305.031250,18.462891,11.543945,-5.506348,-0.037845,0.060528,0.000000
15791,157.910000,15791,61.593750,-2.687622,307.468750,18.744141,11.792480,-5.734131,-0.038353,0.060963,0.000000
15792,157.920000,15792,62.255859,-2.180786,310.765625,19.161133,11.910645,-5.974854,-0.038327,0.061658,0.000000
15793,157.930000,15793,63.259766,-2.100342,313.578125,19.462891,12.083984,-5.488525,-0.038536,0.062067,0.000000
15794,157.940000,15794,63.089844,-1.761475,317.281250,19.964844,11.893066,-5.858887,-0.037484,0.062925,0.000000
15795,157.950000,15795,63.695313,-1.943604,321.250000,20.495117,12.053223,-6.240479,-0.037520,0.063798,0.000000
15796,157.960000,15796,64.921875,-1.305115,324.296875,20.914063,12.110352,-6.433594,-0.037343,0.064490,0.000000
15797,157.970000,15797,64.828125,-0.400818,327.125000,21.026367,12.016113,-6.570557,-0.036732,0.064276,0.000000
15798,157.980000,15798,65.132813,-0.652863,329.406250,21.121094,11.902832,-6.362549,-0.036134,0.064119,0.000000
15799,157.990000,15799,65.507813,0.507996,330.546875,21.253906,11.772461,-6.449707,-0.035615,0.064299,0.000000
15800,158.000000,15800,65.078125,0.106804,331.312500,21.401367,11.881348,-6.146973,-0.035861,0.064596,0.000000
15801,158.010000,15801,65.011719,0.187134,332.187500,21.465820,11.832031,-6.206543,-0.035619,0.064620,0.000000
15802,158.020000,15802,65.101563,0.309326,332.187500,21.277344,11.666016,-6.258301,-0.035119,0.064052,0.000000
15803,158.030000,15803,64.468750,0.136002,331.421875,21.282227,11.626953,-5.860352,-0.035082,0.064215,0.000000
15804,158.040000,15804,64.675781,-0.769745,330.671875,21.166992,11.363770,-6.106934,-0.034366,0.064012,0.000000
15805,158.050000,15805,63.939453,0.391281,330.000000,21.115234,11.421875,-5.881592,-0.034612,0.063986,0.000000
15806,158.060000,15806,64.179688,0.388901,329.000000,20.930664,11.234863,-6.286377,-0.034149,0.063619,0.000000
15807,158.070000,15807,63.880859,0.324310,328.093750,20.678711,11.058105,-6.488037,-0.033704,0.063027,0.000000
15808,158.080000,15808,65.578125,0.394775,328.218750,20.531250,11.227051,-5.889648,-0.034206,0.062554,0.000000
15809,158.090000,15809,65.640625,0.536041,329.093750,20.409180,11.253906,-6.088135,-0.034197,0.062016,0.000000
15810,158.100000,15810,65.585938,0.911865,329.609375,20.352539,11.157227,-5.911621,-0.033850,0.061747,0.000000
15811,158.110000,15811,65.343750,1.332581,331.000000,20.409180,11.226074,-5.921875,-0.033916,0.061659,0.000000
15812,158.120000,15812,65.503906,0.709015,331.781250,20.470703,11.181152,-5.721924,-0.033700,0.061699,0.000000
15813,158.130000,15813,65.695313,0.909515,331.390625,20.396484,11.162109,-6.314941,-0.033683,0.061548,0.000000
15814,158.140000,15814,65.855469,0.160126,331.390625,20.229492,10.971680,-6.221680,-0.033108,0.061044,0.000000
15815,158.150000,15815,66.730469,0.698578,330.750000,20.053711,10.970215,-6.017334,-0.033168,0.060631,0.000000
15816,158.160000,15816,66.015625,1.069580,329.343750,19.930664,10.832031,-6.050537,-0.032890,0.060516,0.000000
15817,158.170000,15817,66.136719,-0.124870,328.843750,19.868164,10.782715,-6.128906,-0.032790,0.060418,0.000000
15818,158.180000,15818,66.019531,-0.366592,327.312500,19.830078,10.825684,-5.498047,-0.033074,0.060585,0.000000
15819,158.190000,15819,64.675781,-0.365601,325.515625,19.833008,10.742188,-5.860840,-0.033001,0.060928,0.000000
15820,158.200000,15820,64.671875,0.245735,323.859375,19.657227,10.645996,-5.816406,-0.032872,0.060697,0.000000
15821,158.210000,15821,65.304688,-0.337189,322.843750,19.487305,10.539063,-5.677979,-0.032644,0.060361,0.000000
15822,158.220000,15822,64.660156,-0.870117,320.546875,19.223633,10.302246,-5.739258,-0.032140,0.059971,0.000000
15823,158.230000,15823,65.121094,-0.894104,319.640625,19.017578,10.265137,-5.500732,-0.032115,0.059497,0.000000
15824,158.240000,15824,63.810547,-1.130920,317.468750,18.956055,10.157227,-5.700195,-0.031994,0.059710,0.000000
15825,158.250000,15825,64.441406,-0.825623,315.687500,18.857422,10.124512,-6.058350,-0.032071,0.059734,0.000000
15826,158.260000,15826,63.457031,-1.413208,313.515625,18.713867,10.070801,-5.378906,-0.032122,0.059690,0.000000
15827,158.270000,15827,63.191406,-1.277283,311.718750,18.572266,9.918945,-5.506592,-0.031820,0.059580,0.000000
15828,158.280000,15828,63.396484,-1.003357,309.296875,18.407227,9.850098,-5.367188,-0.031847,0.059513,0.000000
15829,158.290000,15829,63.128906,-2.023315,308.812500,18.153320,9.695313,-5.362061,-0.031395,0.058784,0.000000
15830,158.300000,15830,63.279297,-1.429688,307.000000,17.910156,9.651367,-5.833008,-0.031438,0.058339,0.000000
15831,158.310000,15831,63.373047,-1.454895,306.218750,17.864258,9.508789,-5.344727,-0.031052,0.058338,0.000000
15832,158.320000,15832,63.605469,-2.109863,305.093750,17.719727,9.487305,-5.590088,-0.031096,0.058080,0.000000
15833,158.330000,15833,63.005859,-1.695374,304.562500,17.756836,9.424805,-5.298340,-0.030945,0.058303,0.000000
15834,158.340000,15834,63.197266,-1.373901,304.687500,17.679688,9.358887,-5.154541,-0.030716,0.058026,0.000000
15835,158.350000,15835,63.492188,-0.775940,304.312500,17.642578,9.391602,-5.264648,-0.030862,0.057975,0.000000
15836,158.360000,15836,62.771484,-1.565918,303.296875,17.662109,9.322266,-5.253662,-0.030736,0.058234,0.000000
15837,158.370000,15837,62.589844,-1.604309,302.140625,17.455078,9.147949,-5.513916,-0.030277,0.057771,0.000000
15838,158.380000,15838,61.605469,-2.218750,299.718750,17.310547,9.094727,-5.728027,-0.030344,0.057756,0.000000
15839,158.390000,15839,62.212891,-1.761414,297.906250,16.977539,8.916992,-5.428223,-0.029932,0.056990,0.000000
15840,158.400000,15840,61.544922,-2.972534,295.500000,16.707031,8.725586,-5.148926,-0.029528,0.056538,0.000000
15841,158.410000,15841,61.193359,-3.025024,293.828125,16.363281,8.642578,-4.746338,-0.029414,0.055690,0.000000
15842,158.420000,15842,60.992188,-3.889648,292.796875,16.107422,8.440918,-5.291016,-0.028829,0.055012,0.000000
15843,158.430000,15843,61.560547,-3.477539,292.296875,15.913086,8.408691,-4.637207,-0.028768,0.054442,0.000000
15844,158.440000,15844,60.824219,-3.649658,291.781250,15.916504,8.484863,-4.801025,-0.029080,0.054549,0.000000
15845,158.450000,15845,60.439453,-3.074951,292.015625,15.949219,8.357422,-4.774170,-0.028620,0.054618,0.000000
15846,158.460000,15846,61.164063,-2.521240,292.281250,15.843262,8.401367,-4.732422,-0.028744,0.054206,0.000000
15847,158.470000,15847,60.910156,-3.078613,291.906250,15.601563,8.320313,-5.358887,-0.028503,0.053447,0.000000
15848,158.480000,15848,60.119141,-3.041382,292.781250,15.436523,8.229492,-5.234619,-0.028108,0.052724,0.000000
15849,158.490000,15849,60.273438,-3.096069,293.281250,15.205078,8.089355,-5.320557,-0.027582,0.051845,0.000000
15850,158.500000,15850,61.046875,-3.073364,294.296875,14.926270,8.013672,-4.967285,-0.027230,0.050718,0.000000
15851,158.510000,15851,61.558594,-3.636230,295.203125,14.591797,7.881836,-4.877686,-0.026700,0.049430,0.000000
15852,158.520000,15852,61.585938,-2.774536,295.031250,14.316406,7.788818,-4.911133,-0.026400,0.048525,0.000000
15853,158.530000,15853,62.105469,-2.739136,296.296875,14.085449,7.683350,-4.658691,-0.025931,0.047538,0.000000
15854,158.540000,15854,62.863281,-3.566040,297.703125,13.943359,7.558105,-4.951416,-0.025388,0.046836,0.000000
15855,158.550000,15855,62.835938,-3.383057,298.468750,13.707520,7.558350,-5.171143,-0.025324,0.045926,0.000000
15856,158.560000,15856,63.085938,-2.549927,299.843750,13.571289,7.497070,-5.109863,-0.025003,0.045261,0.000000
15857,158.570000,15857,63.748047,-2.539429,300.468750,13.410645,7.418457,-4.597412,-0.024690,0.044632,0.000000
15858,158.580000,15858,63.763672,-2.357056,302.234375,13.083496,7.301514,-4.209229,-0.024158,0.043289,0.000000
15859,158.590000,15859,63.240234,-3.833008,302.234375,12.661133,7.068848,-4.466553,-0.023389,0.041892,0.000000
15860,158.600000,15860,63.576172,-3.643799,303.250000,12.288574,6.983398,-4.387939,-0.023029,0.040523,0.000000
15861,158.610000,15861,63.689453,-4.324219,304.375000,11.870117,6.698730,-4.354248,-0.022008,0.038998,0.000000
15862,158.620000,15862,65.003906,-5.177002,305.781250,11.456543,6.515625,-3.897705,-0.021308,0.037466,0.000000
15863,158.630000,15863,64.785156,-6.052979,307.531250,11.037598,6.353760,-3.611694,-0.020661,0.035891,0.000000
15864,158.640000,15864,65.761719,-6.030273,308.921875,10.555176,6.261475,-3.377075,-0.020269,0.034168,0.000000
15865,158.650000,15865,66.039063,-6.609131,309.171875,10.019531,6.076172,-3.305298,-0.019653,0.032408,0.000000
15866,158.660000,15866,66.203125,-7.928223,309.046875,9.480469,5.861084,-3.331299,-0.018965,0.030676,0.000000
15867,158.670000,15867,65.851563,-8.404297,309.546875,9.034668,5.707764,-3.203491,-0.018439,0.029187,0.000000
15868,158.680000,15868,66.468750,-9.308594,308.656250,8.485840,5.457031,-2.981079,-0.017680,0.027493,0.000000
15869,158.690000,15869,67.062500,-10.749023,311.343750,7.948486,5.113770,-2.828247,-0.016425,0.025530,0.000000
15870,158.700000,15870,68.722656,-12.214355,313.500000,7.000244,4.655029,-2.833984,-0.014849,0.022329,0.000000
15871,158.710000,15871,70.242188,-13.015137,314.546875,6.125244,3.976074,-2.870483,-0.012641,0.019473,0.000000
15872,158.720000,15872,71.679688,-14.093750,317.343750,5.186035,3.441895,-2.958130,-0.010846,0.016342,0.000000
15873,158.730000,15873,73.433594,-15.338379,320.015625,4.042480,2.796021,-3.253174,-0.008737,0.012632,0.000000
15874,158.740000,15874,76.261719,-16.270508,322.921875,2.707031,2.306030,-3.386719,-0.007141,0.008383,0.000000
15875,158.750000,15875,79.222656,-18.249023,323.906250,1.327393,1.238464,-3.134033,-0.003824,0.004098,0.000000
15876,158.760000,15876,81.007813,-19.269531,322.062500,-0.119713,0.206604,-2.986328,-0.000642,-0.000372,0.000000
15877,158.770000,15877,83.214844,-20.044922,317.406250,-1.752930,-0.699524,-2.940918,0.002204,-0.005523,0.000000
15878,158.780000,15878,83.960938,-21.031250,310.703125,-3.423462,-1.651367,-3.341187,0.005315,-0.011018,0.000000
15879,158.790000,15879,84.980469,-22.485352,303.562500,-4.890869,-2.182495,-3.730713,0.007190,-0.016112,0.000000
15880,158.800000,15880,83.652344,-23.608398,296.265625,-6.029541,-2.647339,-3.500854,0.008936,-0.020352,0.000000
15881,158.810000,15881,82.460938,-24.134766,288.078125,-7.160889,-3.131836,-3.016602,0.010871,-0.024857,0.000000
15882,158.820000,15882,79.988281,-24.982422,281.640625,-7.893311,-3.436035,-2.725586,0.012200,-0.028026,0.000000
15883,158.830000,15883,77.726563,-25.244141,274.656250,-8.513672,-3.803955,-2.828735,0.013850,-0.030998,0.000000
15884,158.840000,15884,75.558594,-25.747070,268.437500,-8.896484,-4.072998,-2.836182,0.015173,-0.033142,0.000000
15885,158.850000,15885,74.566406,-24.633789,262.578125,-9.062988,-4.181641,-2.461426,0.015925,-0.034515,0.000000
15886,158.860000,15886,73.800781,-22.269531,256.546875,-9.004395,-4.328125,-2.110229,0.016871,-0.035098,0.000000
15887,158.870000,15887,76.125000,-19.017578,251.117188,-8.942871,-4.425537,-3.198242,0.017623,-0.035612,0.000000
15888,158.880000,15888,72.953125,-20.570313,246.445313,-8.790039,-4.487061,-2.600342,0.018207,-0.035667,0.000000
15889,158.890000,15889,72.425781,-21.284180,244.804688,-8.750488,-4.580322,-3.058594,0.018710,-0.035745,0.000000
15890,158.900000,15890,74.378906,-21.104492,247.703125,-8.498535,-4.540283,-3.225830,0.018330,-0.034309,0.000000
15891,158.910000,15891,75.167969,-22.617188,254.593750,-8.229492,-4.342285,-2.691528,0.017056,-0.032324,0.000000
15892,158.920000,15892,77.808594,-24.478516,264.406250,-7.652100,-3.988892,-2.890015,0.015086,-0.028941,0.000000
15893,158.930000,15893,79.265625,-25.351563,279.453125,-7.077148,-3.656250,-3.430786,0.013084,-0.025325,0.000000
15894,158.940000,15894,82.324219,-25.487305,298.593750,-6.031738,-2.880371,-3.801514,0.009646,-0.020200,0.000000
15895,158.950000,15895,85.941406,-26.262695,319.453125,-4.442871,-1.775330,-3.385620,0.005557,-0.013908,0.000000
15896,158.960000,15896,86.894531,-24.411133,340.250000,-2.359131,-0.728485,-2.876221,0.002141,-0.006934,0.000000
15897,158.970000,15897,87.214844,-22.269531,356.234375,-0.149422,0.484756,-2.683105,-0.001361,-0.000419,0.000000
15898,158.980000,15898,88.539063,-19.333984,365.281250,1.771423,1.549194,-3.432373,-0.004241,0.004849,0.000000
15899,158.990000,15899,88.343750,-17.217773,367.968750,3.303833,2.342163,-3.775024,-0.006365,0.008979,0.000000
15900,159.000000,15900,84.523438,-10.421387,363.625000,4.661865,2.629272,-3.579346,-0.007231,0.012821,0.000000
15901,159.010000,15901,83.617188,-12.845703,360.765625,5.941650,3.285522,-3.664917,-0.009107,0.016470,0.000000
15902,159.020000,15902,85.957031,-11.183594,360.484375,7.417725,3.900391,-3.625610,-0.010820,0.020577,0.000000
15903,159.030000,15903,82.320313,-5.638672,360.171875,8.992676,4.800781,-3.356201,-0.013329,0.024968,0.000000
15904,159.040000,15904,80.347656,-3.479858,359.921875,10.448730,5.661377,-3.782471,-0.015729,0.029031,0.000000
15905,159.050000,15905,77.503906,-2.353760,358.187500,11.840820,6.208740,-4.059326,-0.017334,0.033058,0.000000
15906,159.060000,15906,76.515625,-0.748474,356.437500,13.083008,6.972656,-4.303955,-0.019562,0.036705,0.000000
15907,159.070000,15907,76.691406,2.152100,355.218750,14.467285,7.594727,-5.032471,-0.021380,0.040728,0.000000
15908,159.080000,15908,75.484375,2.424805,349.781250,15.356934,8.155273,-5.587402,-0.023315,0.043904,0.000000
15909,159.090000,15909,75.074219,3.320190,342.953125,16.075195,8.712402,-5.976318,-0.025404,0.046873,0.000000
15910,159.100000,15910,73.679688,2.280029,336.515625,16.914063,9.217773,-6.568604,-0.027392,0.050262,0.000000
15911,159.110000,15911,73.210938,3.131348,329.906250,17.632813,9.794922,-6.956299,-0.029690,0.053448,0.000000
15912,159.120000,15912,71.855469,4.821289,324.671875,18.409180,10.265137,-6.949707,-0.031617,0.056701,0.000000
15913,159.130000,15913,71.683594,6.279297,323.796875,19.701172,11.154297,-7.256104,-0.034448,0.060844,0.000000
15914,159.140000,15914,69.484375,6.529785,322.937500,21.009766,11.737305,-7.953369,-0.036345,0.065058,0.000000
15915,159.150000,15915,68.085938,7.552002,320.921875,21.859375,12.526855,-7.899170,-0.039034,0.068114,0.000000
15916,159.160000,15916,66.789063,8.078613,318.484375,22.579102,13.197754,-7.494873,-0.041439,0.070895,0.000000
15917,159.170000,15917,63.316406,7.148682,314.390625,22.892578,13.618652,-7.621094,-0.043318,0.072816,0.000000
15918,159.180000,15918,61.080078,6.498291,313.078125,23.192383,14.070313,-7.333008,-0.044942,0.074079,0.000000
15919,159.190000,15919,60.318359,5.846680,313.359375,23.300781,14.412598,-7.833496,-0.045994,0.074358,0.000000
15920,159.200000,15920,59.236328,4.616943,312.734375,23.028320,14.406250,-7.725586,-0.046065,0.073635,0.000000
15921,159.210000,15921,58.945313,3.279541,309.937500,22.553711,14.272461,-7.787598,-0.046049,0.072769,0.000000
15922,159.220000,15922,58.689453,1.456177,307.281250,21.970703,13.993164,-7.693115,-0.045539,0.071500,0.000000
15923,159.230000,15923,61.212891,0.948212,302.312500,21.554688,13.543945,-7.813965,-0.044801,0.071299,0.000000
15924,159.240000,15924,61.962891,2.174194,301.265625,21.338867,13.130371,-8.313477,-0.043584,0.070831,0.000000
15925,159.250000,15925,60.880859,1.483704,296.281250,20.686523,12.400391,-8.338379,-0.041853,0.069821,0.000000
15926,159.260000,15926,59.835938,0.909271,290.406250,19.869141,11.623047,-8.708496,-0.040023,0.068418,0.000000
15927,159.270000,15927,60.304688,0.725281,288.859375,19.406250,10.933594,-8.555176,-0.037851,0.067182,0.000000
15928,159.280000,15928,59.701172,0.603333,288.062500,18.993164,10.243164,-8.122070,-0.035559,0.065934,0.000000
15929,159.290000,15929,61.601563,0.284744,288.203125,18.649414,9.541504,-8.979980,-0.033107,0.064709,0.000000
15930,159.300000,15930,63.029297,0.070213,289.218750,18.372070,8.925781,-8.922852,-0.030862,0.063523,0.000000
15931,159.310000,15931,64.484375,0.699554,291.250000,18.258789,8.434082,-8.940430,-0.028958,0.062691,0.000000
15932,159.320000,15932,66.683594,1.081787,290.093750,17.873047,8.192871,-9.222656,-0.028242,0.061611,0.000000
15933,159.330000,15933,67.421875,1.515320,289.171875,17.698242,7.731934,-8.969238,-0.026738,0.061203,0.000000
15934,159.340000,15934,66.679688,2.328125,288.500000,17.331055,7.306396,-8.835449,-0.025325,0.060073,0.000000
15935,159.350000,15935,65.402344,1.486511,285.937500,16.936523,7.029053,-8.569336,-0.024582,0.059232,0.000000
15936,159.360000,15936,64.761719,2.120117,285.000000,16.713867,6.750244,-8.413086,-0.023685,0.058645,0.000000
15937,159.370000,15937,64.425781,1.431335,282.437500,16.503906,6.425537,-8.136230,-0.022750,0.058434,0.000000
15938,159.380000,15938,63.650391,0.508057,280.640625,16.160156,6.113281,-8.105469,-0.021783,0.057583,0.000000
15939,159.390000,15939,61.402344,4.317627,278.125000,15.630371,5.705566,-8.183594,-0.020514,0.056199,0.000000
15940,159.400000,15940,65.546875,-2.543945,276.281250,15.225586,5.332764,-7.896484,-0.019302,0.055109,0.000000
15941,159.410000,15941,63.541016,-1.646484,275.875000,14.996094,5.260254,-7.447998,-0.019068,0.054358,0.000000
15942,159.420000,15942,63.076172,-0.979492,273.312500,14.611328,5.199219,-7.438721,-0.019023,0.053460,0.000000
15943,159.430000,15943,62.800781,-2.069946,269.609375,14.296387,5.016846,-7.366455,-0.018608,0.053026,0.000000
15944,159.440000,15944,62.357422,-0.747498,267.406250,14.059082,4.982422,-7.263672,-0.018632,0.052576,0.000000
15945,159.450000,15945,62.597656,-0.524506,265.734375,13.986816,5.011475,-6.556152,-0.018859,0.052635,0.000000
15946,159.460000,15946,61.677734,0.212616,264.187500,13.645508,5.035889,-6.268799,-0.019062,0.051651,0.000000
15947,159.470000,15947,62.095703,-0.176712,262.921875,13.426270,4.995850,-6.666504,-0.019001,0.051066,0.000000
15948,159.480000,15948,61.535156,-1.467651,264.734375,13.268555,5.099609,-6.323730,-0.019263,0.050120,0.000000
15949,159.490000,15949,61.544922,-2.852051,266.796875,13.069824,5.073975,-6.416992,-0.019018,0.048988,0.000000
15950,159.500000,15950,61.201172,-4.043457,267.937500,12.800781,4.991211,-6.424316,-0.018628,0.047775,0.000000
15951,159.510000,15951,61.492188,-5.026611,268.468750,12.594238,4.996094,-6.201416,-0.018610,0.046911,0.000000
15952,159.520000,15952,60.718750,-4.893555,268.328125,12.384277,5.024170,-5.838867,-0.018724,0.046153,0.000000
15953,159.530000,15953,61.638672,-5.840576,269.000000,12.429199,5.045410,-5.894531,-0.018756,0.046205,0.000000
15954,159.540000,15954,61.505859,-5.502197,271.296875,12.509766,5.237305,-5.935791,-0.019305,0.046111,0.000000
15955,159.550000,15955,61.710938,-5.095459,272.703125,12.795410,5.437012,-6.282715,-0.019937,0.046921,0.000000
15956,159.560000,15956,62.271484,-5.132324,275.781250,13.115234,5.527100,-6.713623,-0.020042,0.047557,0.000000
15957,159.570000,15957,61.912109,-4.509277,278.468750,13.394531,5.667236,-5.893311,-0.020351,0.048101,0.000000
15958,159.580000,15958,63.283203,-4.583984,280.406250,13.648926,5.776123,-6.293213,-0.020599,0.048676,0.000000
15959,159.590000,15959,62.078125,-5.015625,281.156250,13.796387,5.673584,-6.714355,-0.020179,0.049070,0.000000
15960,159.600000,15960,63.384766,-4.361572,281.796875,14.078613,5.781250,-6.637451,-0.020516,0.049960,0.000000
15961,159.610000,15961,62.976563,-3.826294,282.312500,14.341309,5.821289,-6.617676,-0.020620,0.050799,0.000000
15962,159.620000,15962,62.843750,-3.712158,283.343750,14.521973,5.963135,-6.625732,-0.021046,0.051252,0.000000
15963,159.630000,15963,61.945313,-3.724609,283.750000,15.006348,6.108398,-6.778320,-0.021527,0.052886,0.000000
15964,159.640000,15964,61.634766,-3.282837,284.250000,15.225586,6.222412,-6.415527,-0.021891,0.053564,0.000000
15965,159.650000,15965,60.492188,-3.337646,283.890625,15.527344,6.384766,-6.849365,-0.022490,0.054695,0.000000
15966,159.660000,15966,60.335938,-3.370483,283.500000,15.737305,6.355957,-6.556641,-0.022420,0.055511,0.000000
15967,159.670000,15967,60.716797,-3.635376,283.140625,15.813477,6.483887,-6.698730,-0.022900,0.055850,0.000000
15968,159.680000,15968,61.015625,-4.008301,283.656250,16.006836,6.587158,-6.434082,-0.023222,0.056430,0.000000
15969,159.690000,15969,60.898438,-3.053833,284.296875,16.144531,6.707275,-6.483643,-0.023593,0.056788,0.000000
15970,159.700000,15970,61.121094,-3.180176,284.703125,16.448242,6.928955,-6.458740,-0.024337,0.057773,0.000000
15971,159.710000,15971,62.031250,-3.771118,285.984375,16.691406,7.143311,-6.531250,-0.024978,0.058365,0.000000
15972,159.720000,15972,62.234375,-2.984619,287.281250,16.948242,7.296387,-7.023193,-0.025398,0.058995,0.000000
15973,159.730000,15973,62.527344,-3.043701,287.671875,17.344727,7.375732,-7.251221,-0.025639,0.060293,0.000000
15974,159.740000,15974,62.406250,-2.947144,288.312500,17.550781,7.685547,-6.580322,-0.026657,0.060874,0.000000
15975,159.750000,15975,62.240234,-3.277954,288.343750,17.698242,7.680664,-6.870117,-0.026637,0.061379,0.000000
15976,159.760000,15976,61.492188,-3.652588,287.953125,17.823242,7.684326,-6.947998,-0.026686,0.061896,0.000000
15977,159.770000,15977,61.785156,-3.468140,286.546875,17.891602,7.835205,-6.990234,-0.027344,0.062439,0.000000
15978,159.780000,15978,59.677734,-3.693848,285.125000,17.855469,7.462646,-7.274658,-0.026173,0.062623,0.000000
15979,159.790000,15979,59.335938,-3.297485,283.718750,17.824219,7.526611,-7.057129,-0.026528,0.062824,0.000000
15980,159.800000,15980,59.583984,-4.274658,283.218750,17.803711,7.577393,-7.701416,-0.026755,0.062862,0.000000
15981,159.810000,15981,59.292969,-4.692139,282.968750,17.859375,7.425049,-7.474121,-0.026240,0.063114,0.000000
15982,159.820000,15982,58.406250,-5.737061,282.968750,17.699219,7.544678,-6.709961,-0.026663,0.062548,0.000000
15983,159.830000,15983,58.560547,-5.530273,282.609375,17.763672,7.500732,-7.079834,-0.026541,0.062856,0.000000
15984,159.840000,15984,58.363281,-5.088623,281.828125,17.662109,7.400879,-7.668213,-0.026260,0.062670,0.000000
15985,159.850000,15985,58.607422,-4.916260,282.328125,17.795898,7.504150,-7.501953,-0.026580,0.063033,0.000000
15986,159.860000,15986,57.177734,-4.567383,282.078125,17.925781,7.518799,-7.216064,-0.026655,0.063549,0.000000
15987,159.870000,15987,58.242188,-4.768555,282.453125,18.000977,7.495850,-7.563721,-0.026538,0.063731,0.000000
15988,159.880000,15988,58.837891,-4.895508,282.843750,18.121094,7.533691,-6.906494,-0.026636,0.064068,0.000000
15989,159.890000,15989,59.027344,-4.672852,282.593750,18.115234,7.610840,-7.300293,-0.026932,0.064103,0.000000
15990,159.900000,15990,59.156250,-4.258301,282.078125,18.246094,7.591553,-6.997803,-0.026913,0.064685,0.000000
15991,159.910000,15991,59.345703,-3.174927,282.203125,18.290039,7.742920,-7.285156,-0.027437,0.064812,0.000000
15992,159.920000,15992,59.076172,-3.832520,283.359375,18.513672,7.783936,-7.415527,-0.027470,0.065336,0.000000
15993,159.930000,15993,59.492188,-3.621094,286.171875,18.644531,7.940186,-7.468750,-0.027746,0.065152,0.000000
